name, type, manufacturer, barcode, price
Diary,Home Appliances,Kenmore,1149745141,356.70602321624756
Printer,Personal Gadget,Kenmore,1270626722,963.286817073822
Trashcan,Home Appliances,Kenmore,1541478645,816.7654275894165
Chair,Home Supplies,Kenmore,1477305870,174.37011003494263
Tape,Personal Gadget,Kenmore,1740343683,849.102258682251
Eraser,Food,Kenmore,1189424105,629.5091509819031
Iphone X,Home Supplies,Panasonic,1163722425,52.980124950408936
Ipad Pro,Home Supplies,Panasonic,1383738622,184.2300295829773
Macbook Pro,Home Supplies,Panasonic,1866482815,767.1991586685181
XPS 13,Home Supplies,Panasonic,1211398957,855.9224605560303
Noise Cancelling Series 2,Home Supplies,Panasonic,1948509640,845.6637263298035
Inspiron,Food,Panasonic,1120959459,373.78114461898804
Macbook Air,Home Supplies,Panasonic,1920123662,771.4641094207764
Chips,Home Supplies,Panasonic,1096720612,963.2203578948975
Milk,Home Supplies,Panasonic,1512512310,487.49083280563354
Yoghurt,Home Appliances,Panasonic,1697133805,281.8371057510376
Cheese,Home Appliances,Panasonic,1250835870,446.9682574272156
Chicken Breast,Personal Gadget,Panasonic,1966313331,535.1150631904602
Frozen Pizza,Food,Panasonic,1952432907,517.6095366477966
Bagels,Office Supplies,Panasonic,1579484665,86.53491735458374
Bread,Home Appliances,Panasonic,1258445749,821.8287825584412
Cookies,Home Appliances,Panasonic,1396433691,753.6211609840393
Sparkling Water,Office Supplies,Panasonic,1581756990,441.7022466659546
Energy Drink,Food,Panasonic,1327311168,254.37837839126587
Soda,Personal Gadget,Panasonic,1075536548,255.87570667266846
Root Beer,Home Appliances,Panasonic,1469716023,383.8390111923218
Juice,Personal Gadget,Panasonic,1653735602,366.71996116638184
Toilet Paper,Home Appliances,Panasonic,1527681807,794.9727177619934
Tooth Brush,Food,Panasonic,1876941138,495.71698904037476
Mouthwash,Home Appliances,Panasonic,1760498773,209.53691005706787
Toothpaste,Food,Panasonic,1944163282,14.92089033126831
Soap,Home Appliances,Panasonic,1086322407,360.73845624923706
Shampoo,Personal Gadget,Panasonic,1784030806,599.6007323265076
Shower Gel,Office Supplies,Panasonic,1451972819,479.6215295791626
Dish Soap,Food,Panasonic,1638806395,754.6939253807068
Towels,Food,Panasonic,1411571638,80.30688762664795
Cutlery,Personal Gadget,Panasonic,1793518279,123.95232915878296
Sanitizer,Home Supplies,Panasonic,1783668076,715.6240940093994
Laundry Detergent,Home Appliances,Panasonic,1572875527,739.7521734237671
Fabric Softener,Food,Panasonic,1795877793,194.96363401412964
Dishwasher,Home Appliances,Panasonic,1153656926,433.1873655319214
Refrigerator,Home Appliances,Panasonic,1810022057,51.62090063095093
TV,Home Appliances,Panasonic,1503724860,983.6287498474121
Sound System,Food,Panasonic,1347161953,279.4210910797119
Microwave,Personal Gadget,Panasonic,1135132493,245.38111686706543
Oven,Home Appliances,Panasonic,1014250363,130.54293394088745
Electric Kettle,Office Supplies,Panasonic,1763000523,213.01400661468506
Coffee Maker,Personal Gadget,Panasonic,1151475260,71.36392593383789
Heater,Home Appliances,Panasonic,1199607489,558.5997700691223
Humidifier,Office Supplies,Panasonic,1666465319,464.6209478378296
Gaming Console,Home Appliances,Panasonic,1330748633,641.3198709487915
Pen,Food,Panasonic,1958728105,708.626389503479
Pencil,Home Appliances,Panasonic,1155792261,916.1762595176697
Notepad,Food,Panasonic,1940966453,82.75026082992554
Sticky Notes,Personal Gadget,Panasonic,1101533479,382.96180963516235
Calendar,Home Appliances,Panasonic,1574871782,478.524386882782
Planner,Home Supplies,Panasonic,1011081586,563.9395713806152
Highlighter,Home Appliances,Panasonic,1714851789,233.8482141494751
Sharpener,Personal Gadget,Panasonic,1871404538,89.19984102249146
Notebook,Home Supplies,Panasonic,1316764262,20.778656005859375
Journal,Home Supplies,Panasonic,1876208588,428.3827543258667
Diary,Home Appliances,Panasonic,1658576725,892.8178548812866
Printer,Home Supplies,Panasonic,1364590924,527.9802083969116
Trashcan,Home Appliances,Panasonic,1340053199,293.63054037094116
Chair,Home Appliances,Panasonic,1461032993,1.9826292991638184
Tape,Personal Gadget,Panasonic,1698812908,824.5182037353516
Eraser,Personal Gadget,Panasonic,1440090048,253.07267904281616
Iphone X,Home Appliances,Keurig,1385761052,512.164294719696
Ipad Pro,Home Supplies,Keurig,1411493748,160.3592038154602
Macbook Pro,Personal Gadget,Keurig,1184936764,1.1830329895019531
XPS 13,Home Appliances,Keurig,1470857230,211.89892292022705
Noise Cancelling Series 2,Office Supplies,Keurig,1507858887,698.5158920288086
Inspiron,Personal Gadget,Keurig,1980920949,655.6901931762695
Macbook Air,Personal Gadget,Keurig,1122703242,240.0168776512146
Chips,Personal Gadget,Keurig,1772091221,126.79952383041382
Milk,Home Appliances,Keurig,1641966287,445.5605149269104
Yoghurt,Food,Keurig,1303315542,531.773030757904
Cheese,Office Supplies,Keurig,1652137614,30.23773431777954
Chicken Breast,Personal Gadget,Keurig,1870150485,751.08802318573
Frozen Pizza,Home Appliances,Keurig,1454417563,988.8363480567932
Bagels,Home Supplies,Keurig,1841869514,988.3518218994141
Bread,Home Appliances,Keurig,1541403996,652.6237726211548
Cookies,Food,Keurig,1349923283,649.0929126739502
Sparkling Water,Office Supplies,Keurig,1771284728,705.8756351470947
Energy Drink,Home Appliances,Keurig,1422913401,285.80528497695923
Soda,Home Supplies,Keurig,1844386594,859.6618175506592
Root Beer,Personal Gadget,Keurig,1996014501,978.489339351654
Juice,Home Appliances,Keurig,1028550164,717.778205871582
Toilet Paper,Food,Keurig,1633641895,126.01608037948608
Tooth Brush,Personal Gadget,Keurig,1026945363,580.6825160980225
Mouthwash,Food,Keurig,1951900461,863.5743856430054
Toothpaste,Personal Gadget,Keurig,1607473283,354.77662086486816
Soap,Personal Gadget,Keurig,1261382475,571.220874786377
Shampoo,Food,Keurig,1805285239,343.90789270401
Shower Gel,Personal Gadget,Keurig,1661242796,339.74021673202515
Dish Soap,Home Supplies,Keurig,1623296426,865.7066226005554
Towels,Personal Gadget,Keurig,1882836020,969.8646068572998
Cutlery,Personal Gadget,Keurig,1659603934,366.1257028579712
Sanitizer,Office Supplies,Keurig,1426840742,522.253155708313
Laundry Detergent,Personal Gadget,Keurig,1720788020,900.7097482681274
Fabric Softener,Personal Gadget,Keurig,1673632271,546.9609498977661
Dishwasher,Food,Keurig,1487160317,550.7426857948303
Refrigerator,Office Supplies,Keurig,1525240960,606.545627117157
TV,Food,Keurig,1696721220,977.1599769592285
Sound System,Home Supplies,Keurig,1001707549,286.1865758895874
Microwave,Food,Keurig,1141131582,956.260085105896
Oven,Home Supplies,Keurig,1948812463,542.58131980896
Electric Kettle,Food,Keurig,1317238891,350.72004795074463
Coffee Maker,Personal Gadget,Keurig,1392425501,481.9132685661316
Heater,Office Supplies,Keurig,1665104486,649.7520804405212
Humidifier,Personal Gadget,Keurig,1012133798,742.4553036689758
Gaming Console,Home Supplies,Keurig,1527156815,456.59637451171875
Pen,Personal Gadget,Keurig,1009026420,871.6094493865967
Pencil,Home Appliances,Keurig,1877771817,243.71778964996338
Notepad,Home Appliances,Keurig,1255828395,978.2413840293884
Sticky Notes,Home Supplies,Keurig,1358608639,360.4769706726074
Calendar,Office Supplies,Keurig,1878904042,572.5175142288208
Planner,Food,Keurig,1588382516,829.7158479690552
Highlighter,Food,Keurig,1308523108,706.2017321586609
Sharpener,Personal Gadget,Keurig,1238037634,464.2994999885559
Notebook,Office Supplies,Keurig,1714373544,141.2423849105835
Journal,Office Supplies,Keurig,1130719965,468.48076581954956
Diary,Home Supplies,Keurig,1626394009,413.82408142089844
Printer,Personal Gadget,Keurig,1063392265,48.91151189804077
Trashcan,Home Supplies,Keurig,1326007842,950.8606791496277
Chair,Personal Gadget,Keurig,1091859563,873.7578988075256
Tape,Personal Gadget,Keurig,1319802804,227.75554656982422
Eraser,Home Appliances,Keurig,1377483309,103.84875535964966
Iphone X,Home Supplies,Black & Decker,1307283645,737.3883724212646
Ipad Pro,Home Appliances,Black & Decker,1081683612,435.8839988708496
Macbook Pro,Home Supplies,Black & Decker,1597815855,943.5503482818604
XPS 13,Home Appliances,Black & Decker,1198812964,293.87128353118896
Noise Cancelling Series 2,Home Supplies,Black & Decker,1881193157,605.9201955795288
Inspiron,Food,Black & Decker,1140107652,271.17908000946045
Macbook Air,Office Supplies,Black & Decker,1713937307,842.2542810440063
Chips,Home Appliances,Black & Decker,1587786684,842.5611257553101
Milk,Home Supplies,Black & Decker,1542640387,6.481528282165527
Yoghurt,Home Appliances,Black & Decker,1911199241,554.5040965080261
Cheese,Office Supplies,Black & Decker,1680176565,144.19597387313843
Chicken Breast,Food,Black & Decker,1824071169,575.2002596855164
Frozen Pizza,Home Appliances,Black & Decker,1404856348,190.60945510864258
Bagels,Personal Gadget,Black & Decker,1026846655,994.8782324790955
Bread,Home Supplies,Black & Decker,1431609625,716.961145401001
Cookies,Home Appliances,Black & Decker,1149962803,356.31006956100464
Sparkling Water,Home Appliances,Black & Decker,1963730366,441.90579652786255
Energy Drink,Home Supplies,Black & Decker,1237361503,947.8391408920288
Soda,Personal Gadget,Black & Decker,1569882586,702.3734450340271
Root Beer,Food,Black & Decker,1394982584,681.6489696502686
Juice,Home Supplies,Black & Decker,1330869531,937.2835159301758
Toilet Paper,Home Supplies,Black & Decker,1702375923,323.26751947402954
Tooth Brush,Home Appliances,Black & Decker,1291645222,56.40971660614014
Mouthwash,Home Appliances,Black & Decker,1438515203,240.12839794158936
Toothpaste,Food,Black & Decker,1854362022,440.35112857818604
Soap,Home Appliances,Black & Decker,1512621403,143.68683099746704
Shampoo,Office Supplies,Black & Decker,1616690787,606.3284277915955
Shower Gel,Home Supplies,Black & Decker,1390161653,848.0212688446045
Dish Soap,Home Appliances,Black & Decker,1445634208,154.3601155281067
Towels,Food,Black & Decker,1951653030,335.5892300605774
Cutlery,Home Supplies,Black & Decker,1570618149,120.89073657989502
Sanitizer,Office Supplies,Black & Decker,1571575669,276.0009765625
Laundry Detergent,Personal Gadget,Black & Decker,1861455596,969.3635106086731
Fabric Softener,Personal Gadget,Black & Decker,1226309479,95.12579441070557
Dishwasher,Home Supplies,Black & Decker,1548120546,62.40648031234741
Refrigerator,Office Supplies,Black & Decker,1868906838,138.96435499191284
TV,Food,Black & Decker,1652059351,26.712775230407715
Sound System,Personal Gadget,Black & Decker,1395675519,959.5394134521484
Microwave,Home Supplies,Black & Decker,1685545390,143.437922000885
Oven,Office Supplies,Black & Decker,1791573864,199.25343990325928
Electric Kettle,Personal Gadget,Black & Decker,1479510797,993.7453269958496
Coffee Maker,Personal Gadget,Black & Decker,1010540407,537.0081067085266
Heater,Office Supplies,Black & Decker,1705157152,546.3464260101318
Humidifier,Home Supplies,Black & Decker,1620943621,145.80827951431274
Gaming Console,Home Appliances,Black & Decker,1034869882,692.4921274185181
Pen,Home Supplies,Black & Decker,1538822326,700.1045942306519
Pencil,Home Supplies,Black & Decker,1358576033,680.4680228233337
Notepad,Home Supplies,Black & Decker,1361592968,154.94376420974731
Sticky Notes,Home Appliances,Black & Decker,1838357814,758.4616541862488
Calendar,Personal Gadget,Black & Decker,1997155185,931.8675398826599
Planner,Personal Gadget,Black & Decker,1293153001,649.5563983917236
Highlighter,Home Supplies,Black & Decker,1818181794,312.8606677055359
Sharpener,Personal Gadget,Black & Decker,1793652141,819.031834602356
Notebook,Home Appliances,Black & Decker,1334810883,428.51877212524414
Journal,Office Supplies,Black & Decker,1892581123,181.23209476470947
Diary,Home Appliances,Black & Decker,1012567555,285.6621742248535
Printer,Food,Black & Decker,1485598622,275.70974826812744
Trashcan,Home Appliances,Black & Decker,1023357103,509.15080308914185
Chair,Personal Gadget,Black & Decker,1401832863,630.5296421051025
Tape,Home Appliances,Black & Decker,1328643004,459.563672542572
Eraser,Office Supplies,Black & Decker,1860042296,150.49481391906738
Iphone X,Office Supplies,Playstation,1993926089,860.2456450462341
Ipad Pro,Home Supplies,Playstation,1436550769,811.2345337867737
Macbook Pro,Food,Playstation,1226480094,142.14611053466797
XPS 13,Personal Gadget,Playstation,1105144173,613.8065457344055
Noise Cancelling Series 2,Office Supplies,Playstation,1533697990,151.6781449317932
Inspiron,Home Supplies,Playstation,1798309425,831.555187702179
Macbook Air,Home Supplies,Playstation,1102715235,314.9183392524719
Chips,Home Supplies,Playstation,1265464098,749.9170899391174
Milk,Home Supplies,Playstation,1004177556,600.8934378623962
Yoghurt,Food,Playstation,1369704585,814.7746920585632
Cheese,Food,Playstation,1890712107,858.1164479255676
Chicken Breast,Food,Playstation,1363254296,835.5522155761719
Frozen Pizza,Office Supplies,Playstation,1276070495,133.23873281478882
Bagels,Food,Playstation,1747015099,370.8803653717041
Bread,Office Supplies,Playstation,1291889882,130.58418035507202
Cookies,Personal Gadget,Playstation,1575822309,908.3042740821838
Sparkling Water,Personal Gadget,Playstation,1589041474,888.9679312705994
Energy Drink,Office Supplies,Playstation,1183221782,951.769232749939
Soda,Office Supplies,Playstation,1108706532,280.7409167289734
Root Beer,Food,Playstation,1323486059,683.7241649627686
Juice,Office Supplies,Playstation,1139363357,961.2276554107666
Toilet Paper,Office Supplies,Playstation,1360456967,770.4811692237854
Tooth Brush,Personal Gadget,Playstation,1010138196,689.0584230422974
Mouthwash,Home Appliances,Playstation,1959557709,943.4378743171692
Toothpaste,Home Supplies,Playstation,1074442918,414.3701195716858
Soap,Food,Playstation,1488497125,794.0098643302917
Shampoo,Personal Gadget,Playstation,1202097191,498.1316924095154
Shower Gel,Home Appliances,Playstation,1121957218,361.3593578338623
Dish Soap,Office Supplies,Playstation,1730435190,828.2307982444763
Towels,Home Supplies,Playstation,1234700362,429.59702014923096
Cutlery,Home Appliances,Playstation,1898083044,273.34290742874146
Sanitizer,Home Supplies,Playstation,1705470442,361.0471487045288
Laundry Detergent,Personal Gadget,Playstation,1887635391,841.5444493293762
Fabric Softener,Food,Playstation,1030829036,916.0135984420776
Dishwasher,Personal Gadget,Playstation,1189461953,455.28239011764526
Refrigerator,Personal Gadget,Playstation,1844330817,4.480123519897461
TV,Food,Playstation,1538063508,426.4638423919678
Sound System,Home Appliances,Playstation,1373487929,104.18558120727539
Microwave,Home Appliances,Playstation,1900122411,414.50321674346924
Oven,Personal Gadget,Playstation,1256717481,101.00299119949341
Electric Kettle,Home Appliances,Playstation,1160633420,916.1850810050964
Coffee Maker,Home Supplies,Playstation,1837445998,265.6218409538269
Heater,Home Appliances,Playstation,1276855548,599.8514890670776
Humidifier,Food,Playstation,1795927182,694.9199438095093
Gaming Console,Personal Gadget,Playstation,1781525109,128.97104024887085
Pen,Home Appliances,Playstation,1654900150,802.4545907974243
Pencil,Home Appliances,Playstation,1914660747,483.5277795791626
Notepad,Home Appliances,Playstation,1077390768,841.1900401115417
Sticky Notes,Home Appliances,Playstation,1160854708,284.4043970108032
Calendar,Food,Playstation,1878777704,249.503493309021
Planner,Personal Gadget,Playstation,1145278542,749.1984963417053
Highlighter,Office Supplies,Playstation,1606369757,110.90594530105591
Sharpener,Food,Playstation,1291464082,791.4908528327942
Notebook,Home Supplies,Playstation,1344463547,756.6261291503906
Journal,Home Supplies,Playstation,1227604393,443.89230012893677
Diary,Food,Playstation,1918082130,581.7132592201233
Printer,Home Supplies,Playstation,1021627995,403.27179431915283
Trashcan,Home Appliances,Playstation,1871877054,318.71992349624634
Chair,Home Appliances,Playstation,1070238429,620.0780272483826
Tape,Home Appliances,Playstation,1860170653,163.05392980575562
Eraser,Home Appliances,Playstation,1020703510,678.894579410553
Iphone X,Personal Gadget,Microsoft,1408612961,381.09081983566284
Ipad Pro,Food,Microsoft,1889277682,331.23600482940674
Macbook Pro,Personal Gadget,Microsoft,1296841222,982.0953607559204
XPS 13,Food,Microsoft,1495222841,171.62853479385376
Noise Cancelling Series 2,Home Supplies,Microsoft,1104899183,89.50686454772949
Inspiron,Home Supplies,Microsoft,1158559490,712.3996615409851
Macbook Air,Office Supplies,Microsoft,1194662554,213.431715965271
Chips,Personal Gadget,Microsoft,1032657449,270.1032757759094
Milk,Home Supplies,Microsoft,1632414065,377.10636854171753
Yoghurt,Home Appliances,Microsoft,1444915397,276.55577659606934
Cheese,Office Supplies,Microsoft,1261932874,174.12090301513672
Chicken Breast,Home Appliances,Microsoft,1701057730,160.084068775177
Frozen Pizza,Food,Microsoft,1411544025,284.4296097755432
Bagels,Home Appliances,Microsoft,1237597234,488.4585738182068
Bread,Personal Gadget,Microsoft,1056683035,725.3484129905701
Cookies,Office Supplies,Microsoft,1064999138,945.3905820846558
Sparkling Water,Personal Gadget,Microsoft,1795452396,394.1988945007324
Energy Drink,Food,Microsoft,1678888281,139.32502269744873
Soda,Home Appliances,Microsoft,1752799935,22.983849048614502
Root Beer,Home Supplies,Microsoft,1091742491,569.1012144088745
Juice,Home Appliances,Microsoft,1674368366,29.068410396575928
Toilet Paper,Home Supplies,Microsoft,1182013925,39.0436053276062
Tooth Brush,Home Appliances,Microsoft,1559417563,441.5243864059448
Mouthwash,Home Supplies,Microsoft,1016241895,809.9768161773682
Toothpaste,Home Appliances,Microsoft,1409795046,908.4213376045227
Soap,Food,Microsoft,1282817826,66.94275140762329
Shampoo,Personal Gadget,Microsoft,1125637988,59.39453840255737
Shower Gel,Home Supplies,Microsoft,1109611689,294.0758466720581
Dish Soap,Home Supplies,Microsoft,1485873806,289.3896698951721
Towels,Home Appliances,Microsoft,1713271501,677.8290271759033
Cutlery,Food,Microsoft,1130807425,438.29917907714844
Sanitizer,Home Appliances,Microsoft,1952888769,157.82082080841064
Laundry Detergent,Home Appliances,Microsoft,1773931586,227.62638330459595
Fabric Softener,Food,Microsoft,1607736177,546.9194650650024
Dishwasher,Home Appliances,Microsoft,1659988040,555.3025007247925
Refrigerator,Home Supplies,Microsoft,1256404693,726.3175845146179
TV,Office Supplies,Microsoft,1846276999,484.9594235420227
Sound System,Personal Gadget,Microsoft,1956997866,155.45642375946045
Microwave,Food,Microsoft,1894928770,653.5331010818481
Oven,Personal Gadget,Microsoft,1484807325,329.51557636260986
Electric Kettle,Food,Microsoft,1346599897,783.9097380638123
Coffee Maker,Personal Gadget,Microsoft,1910447946,768.2066559791565
Heater,Personal Gadget,Microsoft,1112753649,465.89094400405884
Humidifier,Food,Microsoft,1548749204,168.837308883667
Gaming Console,Home Supplies,Microsoft,1026868027,563.1557106971741
Pen,Office Supplies,Microsoft,1293383084,434.71258878707886
Pencil,Home Supplies,Microsoft,1977749349,735.8590364456177
Notepad,Office Supplies,Microsoft,1606485840,968.1947231292725
Sticky Notes,Home Appliances,Microsoft,1694403887,123.38018417358398
Calendar,Personal Gadget,Microsoft,1754249926,358.0746650695801
Planner,Personal Gadget,Microsoft,1636048530,210.49964427947998
Highlighter,Office Supplies,Microsoft,1582104114,995.8483576774597
Sharpener,Personal Gadget,Microsoft,1977863591,69.5350170135498
Notebook,Personal Gadget,Microsoft,1285761584,218.21004152297974
Journal,Food,Microsoft,1178668670,312.9403591156006
Diary,Home Appliances,Microsoft,1351827007,927.3548722267151
Printer,Personal Gadget,Microsoft,1517128659,253.41224670410156
Trashcan,Home Supplies,Microsoft,1474164704,810.9469413757324
Chair,Office Supplies,Microsoft,1625281047,515.1325464248657
Tape,Home Appliances,Microsoft,1675818153,934.8871111869812
Eraser,Home Appliances,Microsoft,1909660965,999.5104074478149
Iphone X,Food,Staedtler,1722536603,669.9758768081665
Ipad Pro,Home Appliances,Staedtler,1699248142,26.39186382293701
Macbook Pro,Home Supplies,Staedtler,1860135521,334.50090885162354
XPS 13,Home Supplies,Staedtler,1504659822,257.53819942474365
Noise Cancelling Series 2,Office Supplies,Staedtler,1866845067,175.59587955474854
Inspiron,Home Supplies,Staedtler,1313881609,789.2056107521057
Macbook Air,Office Supplies,Staedtler,1821960548,100.4597544670105
Chips,Office Supplies,Staedtler,1926399247,466.49670600891113
Milk,Home Supplies,Staedtler,1057603199,22.355973720550537
Yoghurt,Office Supplies,Staedtler,1870537598,931.0192465782166
Cheese,Home Supplies,Staedtler,1700955761,564.5206570625305
Chicken Breast,Office Supplies,Staedtler,1029413086,338.1357192993164
Frozen Pizza,Office Supplies,Staedtler,1515304783,817.1065449714661
Bagels,Personal Gadget,Staedtler,1181079667,759.1918110847473
Bread,Home Supplies,Staedtler,1410579727,658.1207513809204
Cookies,Personal Gadget,Staedtler,1840733701,471.67903184890747
Sparkling Water,Home Supplies,Staedtler,1784426094,9.640157222747803
Energy Drink,Office Supplies,Staedtler,1070404057,106.03362321853638
Soda,Office Supplies,Staedtler,1555415845,126.69432163238525
Root Beer,Home Appliances,Staedtler,1928180205,697.066605091095
Juice,Food,Staedtler,1408632387,320.0146555900574
Toilet Paper,Personal Gadget,Staedtler,1489135975,331.8198323249817
Tooth Brush,Home Supplies,Staedtler,1954046761,247.8901743888855
Mouthwash,Office Supplies,Staedtler,1548730037,310.5616569519043
Toothpaste,Home Appliances,Staedtler,1528928433,319.81492042541504
Soap,Home Supplies,Staedtler,1272269286,575.8975744247437
Shampoo,Food,Staedtler,1601734237,719.2456126213074
Shower Gel,Home Supplies,Staedtler,1877297921,914.4241809844971
Dish Soap,Personal Gadget,Staedtler,1766844141,849.0257859230042
Towels,Food,Staedtler,1516436903,909.4812870025635
Cutlery,Home Appliances,Staedtler,1283139278,545.9153056144714
Sanitizer,Personal Gadget,Staedtler,1593784357,401.45212411880493
Laundry Detergent,Home Appliances,Staedtler,1896347979,505.8497190475464
Fabric Softener,Home Supplies,Staedtler,1916662185,888.4587287902832
Dishwasher,Home Supplies,Staedtler,1202545241,955.3405046463013
Refrigerator,Food,Staedtler,1115045605,735.5440258979797
TV,Food,Staedtler,1231032365,533.7203741073608
Sound System,Personal Gadget,Staedtler,1302856632,630.5045485496521
Microwave,Home Supplies,Staedtler,1937522473,593.2832360267639
Oven,Home Supplies,Staedtler,1798475365,571.0383057594299
Electric Kettle,Home Supplies,Staedtler,1357216713,47.923266887664795
Coffee Maker,Home Appliances,Staedtler,1046992536,948.0273127555847
Heater,Home Supplies,Staedtler,1741699578,514.4404172897339
Humidifier,Food,Staedtler,1515178446,426.43582820892334
Gaming Console,Home Supplies,Staedtler,1828965498,693.6528086662292
Pen,Food,Staedtler,1973793843,256.95013999938965
Pencil,Personal Gadget,Staedtler,1723283428,770.8905935287476
Notepad,Food,Staedtler,1093254828,82.21381902694702
Sticky Notes,Office Supplies,Staedtler,1707620258,507.9960227012634
Calendar,Personal Gadget,Staedtler,1900952088,951.0535001754761
Planner,Food,Staedtler,1708196275,722.9151725769043
Highlighter,Home Appliances,Staedtler,1265501981,107.7914834022522
Sharpener,Home Appliances,Staedtler,1376295933,970.2489376068115
Notebook,Home Supplies,Staedtler,1959288813,682.5842261314392
Journal,Food,Staedtler,1660174666,549.2766499519348
Diary,Food,Staedtler,1920882775,939.3079280853271
Printer,Personal Gadget,Staedtler,1888893426,968.1351184844971
Trashcan,Home Appliances,Staedtler,1398949331,522.0614075660706
Chair,Office Supplies,Staedtler,1374902196,817.8225755691528
Tape,Food,Staedtler,1655394352,727.72616147995
Eraser,Personal Gadget,Staedtler,1223532241,681.9099187850952
Iphone X,Personal Gadget,Faber Castell,1674627436,283.6870551109314
Ipad Pro,Personal Gadget,Faber Castell,1791223621,392.3261761665344
Macbook Pro,Home Appliances,Faber Castell,1845513539,255.87695837020874
XPS 13,Food,Faber Castell,1201907946,193.99815797805786
Noise Cancelling Series 2,Office Supplies,Faber Castell,1220984181,397.49544858932495
Inspiron,Office Supplies,Faber Castell,1669715479,397.76092767715454
Macbook Air,Personal Gadget,Faber Castell,1726182683,583.4088325500488
Chips,Office Supplies,Faber Castell,1508931520,968.7272310256958
Milk,Home Supplies,Faber Castell,1478838225,585.3515267372131
Yoghurt,Personal Gadget,Faber Castell,1577364080,443.7478184700012
Cheese,Home Supplies,Faber Castell,1245338924,720.2125191688538
Chicken Breast,Office Supplies,Faber Castell,1201108644,214.8813009262085
Frozen Pizza,Home Supplies,Faber Castell,1413369027,255.13577461242676
Bagels,Food,Faber Castell,1086828907,814.7004246711731
Bread,Home Appliances,Faber Castell,1788279624,551.7376065254211
Cookies,Personal Gadget,Faber Castell,1327468646,543.2162284851074
Sparkling Water,Office Supplies,Faber Castell,1977488736,965.9292101860046
Energy Drink,Home Appliances,Faber Castell,1849745660,875.2350807189941
Soda,Home Supplies,Faber Castell,1217694687,443.72373819351196
Root Beer,Office Supplies,Faber Castell,1803454712,261.73967123031616
Juice,Office Supplies,Faber Castell,1716701963,536.7386341094971
Toilet Paper,Food,Faber Castell,1735749769,510.69962978363037
Tooth Brush,Food,Faber Castell,1058986506,439.2174482345581
Mouthwash,Home Supplies,Faber Castell,1476038275,113.47389221191406
Toothpaste,Personal Gadget,Faber Castell,1986187423,372.2793459892273
Soap,Home Supplies,Faber Castell,1542378025,25.2152681350708
Shampoo,Office Supplies,Faber Castell,1075536811,727.3489832878113
Shower Gel,Office Supplies,Faber Castell,1397421715,254.5839548110962
Dish Soap,Office Supplies,Faber Castell,1056498925,361.558198928833
Towels,Personal Gadget,Faber Castell,1875732261,553.4138679504395
Cutlery,Home Appliances,Faber Castell,1924869039,111.1951470375061
Sanitizer,Office Supplies,Faber Castell,1685046112,795.1667904853821
Laundry Detergent,Home Supplies,Faber Castell,1721197498,268.47749948501587
Fabric Softener,Food,Faber Castell,1677765631,707.0932984352112
Dishwasher,Food,Faber Castell,1064193482,531.1535596847534
Refrigerator,Home Supplies,Faber Castell,1987220945,280.6616425514221
TV,Personal Gadget,Faber Castell,1887890676,878.4058690071106
Sound System,Office Supplies,Faber Castell,1533278770,874.301016330719
Microwave,Home Supplies,Faber Castell,1582612240,310.6089234352112
Oven,Office Supplies,Faber Castell,1496545548,78.75645160675049
Electric Kettle,Home Supplies,Faber Castell,1033568600,290.63957929611206
Coffee Maker,Office Supplies,Faber Castell,1328189473,315.89651107788086
Heater,Office Supplies,Faber Castell,1177299274,682.269811630249
Humidifier,Home Appliances,Faber Castell,1657392497,754.8277974128723
Gaming Console,Personal Gadget,Faber Castell,1335791001,653.9034843444824
Pen,Food,Faber Castell,1050366172,963.4314775466919
Pencil,Office Supplies,Faber Castell,1062260515,326.408326625824
Notepad,Office Supplies,Faber Castell,1199075896,168.3674454689026
Sticky Notes,Office Supplies,Faber Castell,1753193060,330.5182456970215
Calendar,Home Supplies,Faber Castell,1525292114,612.2260689735413
Planner,Personal Gadget,Faber Castell,1200817772,106.33599758148193
Highlighter,Home Supplies,Faber Castell,1892927805,203.51189374923706
Sharpener,Personal Gadget,Faber Castell,1321942290,944.5865750312805
Notebook,Office Supplies,Faber Castell,1661053595,24.808168411254883
Journal,Home Supplies,Faber Castell,1886749252,921.8004941940308
Diary,Home Supplies,Faber Castell,1479358677,758.7047219276428
Printer,Food,Faber Castell,1459192492,20.527362823486328
Trashcan,Office Supplies,Faber Castell,1340622190,312.42233514785767
Chair,Home Appliances,Faber Castell,1364058700,617.5894737243652
Tape,Food,Faber Castell,1540078584,863.6875152587891
Eraser,Food,Faber Castell,1120244939,950.5141973495483
Iphone X,Food,KOKUYO,1444127703,846.1034297943115
Ipad Pro,Office Supplies,KOKUYO,1871634108,182.47973918914795
Macbook Pro,Office Supplies,KOKUYO,1701007940,566.4268136024475
XPS 13,Personal Gadget,KOKUYO,1243041362,842.8507447242737
Noise Cancelling Series 2,Office Supplies,KOKUYO,1609794562,863.8496994972229
Inspiron,Personal Gadget,KOKUYO,1226595989,52.771151065826416
Macbook Air,Food,KOKUYO,1443007723,538.2504463195801
Chips,Office Supplies,KOKUYO,1031776547,398.04112911224365
Milk,Personal Gadget,KOKUYO,1249441805,886.7183923721313
Yoghurt,Office Supplies,KOKUYO,1818924454,194.99605894088745
Cheese,Food,KOKUYO,1970411015,182.38037824630737
